"Time","Frequency (Hz)","Level (dBm)","Level_1 (dBm)","Level_2 (dBm)","Level_3 (dBm)","Value Count","File Info"
"17/12/2020  14:52:00,000","   184000000"," -94,6","   4,3","-107,1"," -87,4","35",
"17/12/2020  14:52:00,000","   185000000"," -95,2","   6,1","-112,4"," -85,2","35",
"17/12/2020  14:52:00,000","   186000000"," -95,5","   5,5","-109,0"," -87,6","35",
"17/12/2020  14:52:00,000","   187000000"," -95,7","   6,0","-118,2"," -89,0","35",
"17/12/2020  14:52:00,000","   188000000"," -95,4","   5,2","-108,7"," -86,4","35",
"17/12/2020  14:52:00,000","   189000000"," -95,7","   6,1","-116,6"," -86,3","35",
"17/12/2020  14:52:00,000","   190000000"," -96,6","   6,2","-113,3"," -87,0","35",
"17/12/2020  14:52:00,000","   191000000"," -98,1","   6,4","-122,8"," -90,0","35",
"17/12/2020  14:52:00,000","   192000000"," -98,6","   6,1","-112,4"," -89,5","35",
"17/12/2020  14:52:00,000","   193000000"," -96,5","   4,0","-105,5"," -88,4","35",
"17/12/2020  14:52:00,000","   194000000"," -96,4","   4,9","-110,2"," -89,4","35",
"17/12/2020  14:52:00,000","   195000000"," -96,9","   5,8","-112,7"," -89,2","35",
"17/12/2020  14:52:00,000","   196000000"," -96,7","   6,1","-119,2"," -89,8","35",
"17/12/2020  14:52:00,000","   197000000"," -95,8","   5,5","-114,4"," -86,8","35",
"17/12/2020  14:52:00,000","   198000000"," -95,0","   4,3","-105,0"," -87,9","35",
"17/12/2020  14:52:00,000","   199000000"," -93,1","   2,5"," -99,9"," -87,5","35",
"17/12/2020  14:52:00,000","   200000000"," -93,9","   4,2","-110,8"," -86,7","35",
"17/12/2020  14:52:00,000","   201000000"," -93,9","   4,6","-104,0"," -86,4","35",
"17/12/2020  14:52:00,000","   202000000"," -94,2","   6,2","-115,1"," -86,4","35",
"17/12/2020  14:52:00,000","   203000000"," -93,3","   4,4","-106,7"," -86,3","35",
"17/12/2020  14:52:00,000","   204000000"," -95,1","   7,0","-112,3"," -87,5","35",
"17/12/2020  14:52:00,000","   205000000"," -94,4","   4,5","-103,9"," -87,6","35",
"17/12/2020  14:52:00,000","   206000000"," -94,6","   4,4","-104,3"," -88,0","35",
"17/12/2020  14:52:00,000","   207000000"," -94,8","   4,5","-109,9"," -88,3","35",
"17/12/2020  14:52:00,000","   208000000"," -95,4","   6,2","-110,9"," -86,4","35",
"17/12/2020  14:52:00,000","   209000000"," -95,4","   5,8","-109,1"," -84,4","35",
"17/12/2020  14:52:00,000","   210000000"," -95,6","   6,3","-113,5"," -85,6","35",
"17/12/2020  14:52:00,000","   211000000"," -95,0","   6,5","-115,6"," -83,9","35",
"17/12/2020  14:52:00,000","   212000000"," -95,9","   6,0","-113,1"," -88,1","35",
"17/12/2020  14:52:00,000","   213000000"," -94,2","   3,9","-104,0"," -85,7","35",
"17/12/2020  14:52:00,000","   214000000"," -94,0","   5,0","-113,2"," -85,7","35",
"17/12/2020  14:52:00,000","   215000000"," -94,8","   6,1","-119,8"," -86,8","35",
"17/12/2020  14:52:00,000","   216000000"," -95,5","   5,1","-108,4"," -87,1","35",
"17/12/2020  14:53:00,000","   174000000"," -97,5","   5,5","-112,6"," -87,2","34",
"17/12/2020  14:53:00,000","   175000000"," -96,7","   5,7","-111,0"," -89,8","34",
"17/12/2020  14:53:00,000","   176000000"," -96,8","   5,7","-113,1"," -87,2","34",
"17/12/2020  14:53:00,000","   177000000"," -96,2","   5,5","-107,7"," -86,8","34",
"17/12/2020  14:53:00,000","   178000000"," -96,1","   5,8","-113,9"," -86,3","34",
"17/12/2020  14:53:00,000","   179000000"," -95,2","   4,9","-107,0"," -87,6","34",
"17/12/2020  14:53:00,000","   180000000"," -95,1","   5,3","-109,0"," -88,0","34",
"17/12/2020  14:53:00,000","   181000000"," -96,2","   5,8","-114,3"," -87,4","34",
"17/12/2020  14:53:00,000","   182000000"," -96,4","   5,8","-111,5"," -87,6","34",
"17/12/2020  14:53:00,000","   183000000"," -95,4","   5,9","-112,1"," -87,8","34",
"17/12/2020  14:53:00,000","   184000000"," -96,2","   7,3","-117,8"," -86,7","34",
"17/12/2020  14:53:00,000","   185000000"," -95,4","   7,7","-125,7"," -86,3","34",
"17/12/2020  14:53:00,000","   186000000"," -95,3","   6,2","-116,9"," -86,5","34",
"17/12/2020  14:53:00,000","   187000000"," -94,9","   5,8","-110,7"," -84,7","34",
"17/12/2020  14:53:00,000","   188000000"," -94,4","   5,8","-110,4"," -86,0","34",
"17/12/2020  14:53:00,000","   189000000"," -94,3","   5,4","-111,8"," -85,3","34",
"17/12/2020  14:53:00,000","   190000000"," -95,6","   5,0","-105,8"," -87,3","34",
"17/12/2020  14:53:00,000","   191000000"," -98,4","   7,8","-122,9"," -88,8","34",
"17/12/2020  14:53:00,000","   192000000"," -96,6","   5,1","-105,8"," -88,1","34",
"17/12/2020  14:53:00,000","   193000000"," -98,4","   4,2","-105,7"," -90,6","34",
"17/12/2020  14:53:00,000","   194000000"," -97,8","   6,4","-112,8"," -88,9","34",
"17/12/2020  14:53:00,000","   195000000"," -97,4","   6,4","-124,0"," -89,1","34",
"17/12/2020  14:53:00,000","   196000000"," -98,4","   5,0","-112,4"," -88,6","34",
"17/12/2020  14:53:00,000","   197000000"," -96,6","   3,5","-103,1"," -88,7","34",
"17/12/2020  14:53:00,000","   198000000"," -95,6","   4,8","-105,9"," -88,4","34",
"17/12/2020  14:53:00,000","   199000000"," -95,8","   5,5","-111,1"," -87,9","34",
"17/12/2020  14:53:00,000","   200000000"," -95,2","   5,4","-107,1"," -86,5","34",
"17/12/2020  14:53:00,000","   201000000"," -94,5","   4,9","-108,6"," -83,8","34",
"17/12/2020  14:53:00,000","   202000000"," -94,6","   4,4","-102,5"," -84,7","34",
"17/12/2020  14:53:00,000","   203000000"," -95,2","   6,8","-118,8"," -84,9","34",
"17/12/2020  14:53:00,000","   204000000"," -94,3","   6,3","-110,6"," -85,6","34",
"17/12/2020  14:53:00,000","   205000000"," -92,7","   5,4","-109,4"," -82,4","34",
"17/12/2020  14:53:00,000","   206000000"," -94,0","   7,8","-122,6"," -84,8","34",
"17/12/2020  14:53:00,000","   207000000"," -92,6","   5,0","-109,8"," -85,4","34",
"17/12/2020  14:53:00,000","   208000000"," -92,1","   5,1","-102,4"," -84,4","34",
"17/12/2020  14:53:00,000","   209000000"," -92,9","   5,9","-118,7"," -85,4","34",
"17/12/2020  14:53:00,000","   210000000"," -93,8","   4,8","-106,4"," -86,0","34",
"17/12/2020  14:53:00,000","   211000000"," -94,7","   6,0","-108,7"," -85,5","34",
"17/12/2020  14:53:00,000","   212000000"," -96,6","   4,9","-107,2"," -87,8","34",
"17/12/2020  14:53:00,000","   213000000"," -95,7","   6,9","-115,0"," -86,3","34",
"17/12/2020  14:53:00,000","   214000000"," -95,2","   5,3","-104,2"," -86,5","34",
"17/12/2020  14:53:00,000","   215000000"," -95,6","   6,2","-110,5"," -85,7","34",
"17/12/2020  14:53:00,000","   216000000"," -94,3","   4,9","-108,6"," -84,9","34",
"17/12/2020  14:54:00,000","   174000000"," -97,6","   5,4","-114,9"," -91,3","35",
"17/12/2020  14:54:00,000","   175000000"," -96,6","   3,7","-106,7"," -90,2","35",
"17/12/2020  14:54:00,000","   176000000"," -97,5","   5,3","-114,2"," -91,7","35",
"17/12/2020  14:54:00,000","   177000000"," -97,5","   4,5","-111,5"," -91,0","35",
"17/12/2020  14:54:00,000","   178000000"," -98,6","   6,2","-117,2"," -90,9","35",
"17/12/2020  14:54:00,000","   179000000"," -98,6","   5,5","-112,0"," -89,0","35",
"17/12/2020  14:54:00,000","   180000000"," -97,9","   6,1","-113,9"," -89,7","35",
"17/12/2020  14:54:00,000","   181000000"," -96,6","   5,0","-106,4"," -87,4","35",
"17/12/2020  14:54:00,000","   182000000"," -95,4","   5,2","-115,1"," -87,6","35",
"17/12/2020  14:54:00,000","   183000000"," -94,9","   3,9","-101,6"," -84,8","35",
"17/12/2020  14:54:00,000","   184000000"," -95,9","   4,8","-105,3"," -83,9","35",
"17/12/2020  14:54:00,000","   185000000"," -96,8","   6,2","-113,7"," -85,5","35",
"17/12/2020  14:54:00,000","   186000000"," -95,3","   6,8","-125,1"," -87,2","35",
"17/12/2020  14:54:00,000","   187000000"," -94,1","   4,3","-103,5"," -86,5","35",
"17/12/2020  14:54:00,000","   188000000"," -95,5","   6,3","-110,8"," -86,8","35",
"17/12/2020  14:54:00,000","   189000000"," -95,7","   5,5","-116,4"," -86,7","35",
"17/12/2020  14:54:00,000","   190000000"," -96,0","   5,7","-112,2"," -87,3","35",
"17/12/2020  14:54:00,000","   191000000"," -95,6","   5,1","-105,9"," -88,4","35",
"17/12/2020  14:54:00,000","   192000000"," -96,8","   6,1","-113,5"," -88,6","35",
"17/12/2020  14:54:00,000","   193000000"," -96,7","   5,7","-108,1"," -88,6","35",
"17/12/2020  14:54:00,000","   194000000"," -95,9","   7,1","-126,6"," -86,2","35",
"17/12/2020  14:54:00,000","   195000000"," -94,5","   4,1","-103,2"," -87,2","35",
"17/12/2020  14:54:00,000","   196000000"," -94,8","   4,9","-105,7"," -87,5","35",
"17/12/2020  14:54:00,000","   197000000"," -97,0","   5,8","-112,6"," -88,8","35",
"17/12/2020  14:54:00,000","   198000000"," -95,2","   4,5","-108,9"," -89,7","35",
"17/12/2020  14:54:00,000","   199000000"," -96,4","   5,9","-114,5"," -87,8","35",
"17/12/2020  14:54:00,000","   200000000"," -98,5","   8,6","-129,3"," -89,0","35",
"17/12/2020  14:54:00,000","   201000000"," -96,6","   5,3","-108,4"," -87,6","35",
"17/12/2020  14:54:00,000","   202000000"," -94,7","   4,8","-110,6"," -85,2","35",
"17/12/2020  14:54:00,000","   203000000"," -93,2","   3,7","-101,9"," -86,1","35",
"17/12/2020  14:54:00,000","   204000000"," -93,4","   5,9","-110,1"," -84,6","35",
"17/12/2020  14:54:00,000","   205000000"," -92,6","   4,9","-104,8"," -85,8","35",
"17/12/2020  14:54:00,000","   206000000"," -93,7","   5,9","-110,9"," -83,4","35",
"17/12/2020  14:54:00,000","   207000000"," -93,2","   5,2","-107,5"," -83,4","35",
"17/12/2020  14:54:00,000","   208000000"," -94,3","   6,5","-117,3"," -85,1","35",
"17/12/2020  14:54:00,000","   209000000"," -94,5","   5,1","-112,0"," -87,9","35",
"17/12/2020  14:54:00,000","   210000000"," -94,9","   4,4","-106,4"," -88,0","35",
"17/12/2020  14:54:00,000","   211000000"," -94,7","   5,0","-107,6"," -87,1","35",
"17/12/2020  14:54:00,000","   212000000"," -94,9","   5,7","-112,9"," -83,6","35",
"17/12/2020  14:54:00,000","   213000000"," -94,0","   4,3","-104,4"," -85,2","35",
"17/12/2020  14:54:00,000","   214000000"," -93,7","   5,1","-105,2"," -85,8","35",
"17/12/2020  14:54:00,000","   215000000"," -92,9","   4,4","-104,5"," -86,1","35",
"17/12/2020  14:54:00,000","   216000000"," -94,9","   7,3","-119,9"," -86,3","35",
"17/12/2020  14:55:00,000","   174000000"," -96,9","   4,1","-104,7"," -89,0","34",
"17/12/2020  14:55:00,000","   175000000"," -95,7","   5,2","-107,7"," -87,8","34",
"17/12/2020  14:55:00,000","   176000000"," -94,4","   4,3","-104,1"," -87,5","34",
"17/12/2020  14:55:00,000","   177000000"," -94,2","   4,3","-109,2"," -87,1","34",
"17/12/2020  14:55:00,000","   178000000"," -94,6","   4,0","-101,3"," -84,2","34",
"17/12/2020  14:55:00,000","   179000000"," -94,5","   4,0","-102,7"," -84,4","34",
"17/12/2020  14:55:00,000","   180000000"," -95,3","   4,9","-106,3"," -87,4","34",
"17/12/2020  14:55:00,000","   181000000"," -95,4","   6,0","-112,5"," -84,9","34",
"17/12/2020  14:55:00,000","   182000000"," -95,0","   6,2","-113,2"," -86,1","34",
"17/12/2020  14:55:00,000","   183000000"," -95,3","   4,9","-105,6"," -86,9","34",
"17/12/2020  14:55:00,000","   184000000"," -96,0","   4,7","-105,2"," -87,4","34",
"17/12/2020  14:55:00,000","   185000000"," -96,1","   4,6","-108,7"," -88,8","34",
"17/12/2020  14:55:00,000","   186000000"," -96,2","   5,2","-109,8"," -88,1","34",
"17/12/2020  14:55:00,000","   187000000"," -97,2","   6,2","-110,2"," -86,9","34",
"17/12/2020  14:55:00,000","   188000000"," -96,8","   6,7","-112,2"," -86,6","34",
"17/12/2020  14:55:00,000","   189000000"," -97,4","   6,9","-116,5"," -87,4","34",
"17/12/2020  14:55:00,000","   190000000"," -96,0","   6,7","-115,5"," -87,3","34",
"17/12/2020  14:55:00,000","   191000000"," -95,4","   5,9","-113,2"," -87,8","34",
"17/12/2020  14:55:00,000","   192000000"," -95,3","   4,5","-107,1"," -88,0","34",
"17/12/2020  14:55:00,000","   193000000"," -96,4","   4,7","-106,1"," -88,3","34",
"17/12/2020  14:55:00,000","   194000000"," -96,8","   4,2","-104,2"," -87,4","34",
"17/12/2020  14:55:00,000","   195000000"," -97,0","   5,1","-110,3"," -89,0","34",
"17/12/2020  14:55:00,000","   196000000"," -96,7","   6,2","-114,1"," -87,6","34",
"17/12/2020  14:55:00,000","   197000000"," -95,5","   5,2","-108,6"," -85,8","34",
"17/12/2020  14:55:00,000","   198000000"," -95,1","   5,0","-110,0"," -86,0","34",
"17/12/2020  14:55:00,000","   199000000"," -95,2","   4,7","-106,8"," -87,4","34",
"17/12/2020  14:55:00,000","   200000000"," -95,4","   5,9","-112,5"," -85,7","34",
"17/12/2020  14:55:00,000","   201000000"," -94,0","   4,6","-105,1"," -85,1","34",
"17/12/2020  14:55:00,000","   202000000"," -95,0","   6,6","-121,8"," -87,9","34",
"17/12/2020  14:55:00,000","   203000000"," -96,5","   6,0","-110,0"," -85,2","34",
"17/12/2020  14:55:00,000","   204000000"," -94,3","   5,2","-108,2"," -86,0","34",
"17/12/2020  14:55:00,000","   205000000"," -93,7","   5,1","-106,0"," -85,2","34",
"17/12/2020  14:55:00,000","   206000000"," -94,5","   6,0","-106,6"," -83,8","34",
"17/12/2020  14:55:00,000","   207000000"," -93,2","   6,2","-108,5"," -84,4","34",
"17/12/2020  14:55:00,000","   208000000"," -92,6","   6,1","-110,7"," -82,6","34",
"17/12/2020  14:55:00,000","   209000000"," -93,7","   5,5","-104,3"," -84,3","34",
"17/12/2020  14:55:00,000","   210000000"," -94,9","   5,6","-117,5"," -87,1","34",
"17/12/2020  14:55:00,000","   211000000"," -95,5","   5,5","-107,1"," -86,3","34",
"17/12/2020  14:55:00,000","   212000000"," -95,8","   5,8","-109,3"," -87,6","34",
"17/12/2020  14:55:00,000","   213000000"," -96,1","   5,8","-108,9"," -88,6","34",
"17/12/2020  14:55:00,000","   214000000"," -95,8","   5,8","-111,7"," -89,0","34",
"17/12/2020  14:55:00,000","   215000000"," -94,8","   7,0","-116,7"," -84,7","34",
"17/12/2020  14:55:00,000","   216000000"," -93,1","   4,4","-108,8"," -84,5","34",
"17/12/2020  14:56:00,000","   174000000"," -97,0","   4,9","-108,1"," -88,5","35",
"17/12/2020  14:56:00,000","   175000000"," -98,4","   6,0","-110,9"," -88,0","35",
"17/12/2020  14:56:00,000","   176000000"," -96,9","   5,9","-113,7"," -87,0","35",
"17/12/2020  14:56:00,000","   177000000"," -97,4","   8,1","-118,3"," -86,6","35",
"17/12/2020  14:56:00,000","   178000000"," -96,6","   6,1","-115,7"," -86,2","35",
"17/12/2020  14:56:00,000","   179000000"," -97,8","   6,9","-126,0"," -88,6","35",
"17/12/2020  14:56:00,000","   180000000"," -97,7","   5,5","-110,3"," -89,1","35",
"17/12/2020  14:56:00,000","   181000000"," -97,0","   6,0","-110,7"," -87,4","35",
"17/12/2020  14:56:00,000","   182000000"," -96,0","   5,4","-108,4"," -86,7","35",
"17/12/2020  14:56:00,000","   183000000"," -95,8","   5,2","-106,9"," -86,3","35",
"17/12/2020  14:56:00,000","   184000000"," -95,4","   5,3","-110,0"," -86,9","35",
"17/12/2020  14:56:00,000","   185000000"," -95,2","   5,6","-113,9"," -86,8","35",
"17/12/2020  14:56:00,000","   186000000"," -95,0","   4,2","-103,8"," -87,0","35",
"17/12/2020  14:56:00,000","   187000000"," -96,0","   4,9","-108,9"," -86,9","35",
"17/12/2020  14:56:00,000","   188000000"," -96,4","   5,9","-110,8"," -87,6","35",
"17/12/2020  14:56:00,000","   189000000"," -98,6","   8,6","-123,1"," -84,6","35",
"17/12/2020  14:56:00,000","   190000000"," -95,0","   3,8","-101,4"," -86,9","35",
"17/12/2020  14:56:00,000","   191000000"," -95,2","   3,5","-103,3"," -89,5","35",
"17/12/2020  14:56:00,000","   192000000"," -96,8","   6,6","-115,8"," -87,5","35",
"17/12/2020  14:56:00,000","   193000000"," -98,3","   6,7","-114,0"," -89,9","35",
"17/12/2020  14:56:00,000","   194000000"," -95,8","   3,9","-105,2"," -88,7","35",
"17/12/2020  14:56:00,000","   195000000"," -95,7","   4,7","-108,0"," -86,9","35",
"17/12/2020  14:56:00,000","   196000000"," -96,0","   4,7","-105,5"," -86,8","35",
"17/12/2020  14:56:00,000","   197000000"," -97,1","   5,4","-111,3"," -85,8","35",
"17/12/2020  14:56:00,000","   198000000"," -97,2","   5,8","-112,4"," -87,5","35",
"17/12/2020  14:56:00,000","   199000000"," -96,0","   4,9","-106,5"," -88,8","35",
"17/12/2020  14:56:00,000","   200000000"," -97,3","   7,8","-120,9"," -87,0","35",
"17/12/2020  14:56:00,000","   201000000"," -95,8","   6,3","-110,6"," -87,1","35",
"17/12/2020  14:56:00,000","   202000000"," -94,5","   5,0","-108,0"," -85,8","35",
"17/12/2020  14:56:00,000","   203000000"," -94,8","   4,7","-107,3"," -87,3","35",
"17/12/2020  14:56:00,000","   204000000"," -95,9","   6,4","-121,4"," -86,8","35",
"17/12/2020  14:56:00,000","   205000000"," -95,5","   6,2","-110,2"," -87,4","35",
"17/12/2020  14:56:00,000","   206000000"," -95,5","   7,4","-113,8"," -86,4","35",
"17/12/2020  14:56:00,000","   207000000"," -94,6","   5,3","-106,3"," -87,1","35",
"17/12/2020  14:56:00,000","   208000000"," -94,0","   5,7","-108,1"," -85,5","35",
"17/12/2020  14:56:00,000","   209000000"," -94,6","   5,5","-105,6"," -86,3","35",
"17/12/2020  14:56:00,000","   210000000"," -94,9","   5,6","-110,2"," -85,0","35",
"17/12/2020  14:56:00,000","   211000000"," -94,4","   5,2","-106,9"," -86,8","35",
"17/12/2020  14:56:00,000","   212000000"," -97,4","   5,5","-113,6"," -88,2","35",
"17/12/2020  14:56:00,000","   213000000"," -96,3","   5,7","-111,2"," -87,8","35",
"17/12/2020  14:56:00,000","   214000000"," -95,3","   4,9","-106,5"," -84,7","35",
"17/12/2020  14:56:00,000","   215000000"," -95,4","   5,6","-112,7"," -86,6","35",
"17/12/2020  14:56:00,000","   216000000"," -95,6","   5,4","-113,7"," -88,5","35",
"17/12/2020  14:57:00,000","   174000000"," -95,9","   4,4","-112,4"," -88,8","34",
"17/12/2020  14:57:00,000","   175000000"," -97,2","   5,9","-112,6"," -87,5","34",
"17/12/2020  14:57:00,000","   176000000"," -96,7","   5,9","-118,3"," -86,8","34",
"17/12/2020  14:57:00,000","   177000000"," -96,8","   7,2","-127,3"," -87,0","34",
"17/12/2020  14:57:00,000","   178000000"," -95,9","   4,3","-105,7"," -87,8","34",
"17/12/2020  14:57:00,000","   179000000"," -98,6","   6,4","-114,6"," -86,0","34",
"17/12/2020  14:57:00,000","   180000000"," -97,5","   5,8","-111,9"," -87,3","34",
"17/12/2020  14:57:00,000","   181000000"," -96,4","   4,4","-106,7"," -88,5","34",
"17/12/2020  14:57:00,000","   182000000"," -96,3","   4,6","-110,7"," -88,5","34",
"17/12/2020  14:57:00,000","   183000000"," -95,4","   4,7","-106,1"," -88,3","34",
"17/12/2020  14:57:00,000","   184000000"," -95,6","   6,2","-110,9"," -87,4","34",
"17/12/2020  14:57:00,000","   185000000"," -94,3","   4,4","-105,2"," -87,8","34",
"17/12/2020  14:57:00,000","   186000000"," -95,2","   5,7","-116,9"," -86,6","34",
"17/12/2020  14:57:00,000","   187000000"," -95,0","   5,0","-105,3"," -86,5","34",
"17/12/2020  14:57:00,000","   188000000"," -95,0","   5,0","-108,1"," -85,5","34",
"17/12/2020  14:57:00,000","   189000000"," -95,2","   4,8","-104,8"," -87,3","34",
"17/12/2020  14:57:00,000","   190000000"," -96,0","   5,9","-115,6"," -88,3","34",
"17/12/2020  14:57:00,000","   191000000"," -96,5","   6,1","-117,6"," -89,9","34",
"17/12/2020  14:57:00,000","   192000000"," -96,7","   5,7","-117,5"," -86,9","34",
"17/12/2020  14:57:00,000","   193000000"," -96,3","   5,0","-108,1"," -88,3","34",
"17/12/2020  14:57:00,000","   194000000"," -97,2","   4,6","-109,2"," -87,5","34",
"17/12/2020  14:57:00,000","   195000000"," -97,1","   5,8","-114,3"," -87,9","34",
"17/12/2020  14:57:00,000","   196000000"," -95,5","   6,0","-109,7"," -86,1","34",
